datetime,home_team,home_team_state,away_team,away_team_state,home_goal,away_goal,season,round
2019-10-13T16:00:00Z,Internacional-RS,RS,Santos-SP,SP,0,0,2019,25
2019-10-13T16:00:00Z,Ceara-CE,CE,Avai-SC,SC,1,0,2019,25
2019-10-13T16:00:00Z,Atletico-PR,PR,Flamengo-RJ,RJ,0,2,2019,25
2019-10-13T16:00:00Z,Vasco da Gama-RJ,RJ,Fortaleza-CE,CE,1,0,2019,25
2019-10-13T18:00:00Z,Sao Paulo-SP,SP,Corinthians-SP,SP,1,0,2019,25
2019-10-13T19:00:00Z,Atletico-MG,MG,Gremio-RS,RS,1,4,2019,25
2019-10-13T19:00:00Z,Chapecoense-SC,SC,Cruzeiro-MG,MG,1,1,2019,25
2019-10-16T19:15:00Z,Csa-AL,AL,Atletico-MG,MG,2,2,2019,26
2019-10-16T19:15:00Z,Gremio-RS,RS,Bahia-BA,BA,0,1,2019,26
2019-10-16T20:00:00Z,Fortaleza-CE,CE,Flamengo-RJ,RJ,1,2,2019,26
2019-10-16T21:00:00Z,Cruzeiro-MG,MG,Sao Paulo-SP,SP,1,0,2019,26
2019-10-16T21:00:00Z,Palmeiras-SP,SP,Chapecoense-SC,SC,1,0,2019,26
2019-10-16T21:30:00Z,Goias-GO,GO,Corinthians-SP,SP,2,2,2019,26
2019-10-16T21:30:00Z,Vasco da Gama-RJ,RJ,Botafogo-RJ,RJ,2,1,2019,26
2019-10-17T19:15:00Z,Avai-SC,SC,Internacional-RS,RS,0,2,2019,26
2019-10-17T19:15:00Z,Santos-SP,SP,Ceara-CE,CE,2,1,2019,26
2019-10-17T21:00:00Z,Fluminense-RJ,RJ,Atletico-PR,PR,1,2,2019,26
2019-10-19T17:00:00Z,Fortaleza-CE,CE,Gremio-RS,RS,2,1,2019,27
2019-10-19T19:00:00Z,Corinthians-SP,SP,Cruzeiro-MG,MG,1,2,2019,27
2019-10-20T16:00:00Z,Internacional-RS,RS,Vasco da Gama-RJ,RJ,0,1,2019,27
2019-10-20T16:00:00Z,Sao Paulo-SP,SP,Avai-SC,SC,1,0,2019,27
2019-10-20T16:00:00Z,Atletico-MG,MG,Santos-SP,SP,2,0,2019,27
2019-10-20T18:00:00Z,Flamengo-RJ,RJ,Fluminense-RJ,RJ,2,0,2019,27
2019-10-20T19:00:00Z,Atletico-PR,PR,Palmeiras-SP,SP,1,1,2019,27
2019-10-20T19:00:00Z,Chapecoense-SC,SC,Goias-GO,GO,2,2,2019,27
2019-10-21T19:30:00Z,Bahia-BA,BA,Ceara-CE,CE,1,2,2019,27
2019-10-21T20:00:00Z,Botafogo-RJ,RJ,Csa-AL,AL,2,1,2019,27
2019-10-26T17:00:00Z,Ceara-CE,CE,Vasco da Gama-RJ,RJ,1,1,2019,28
2019-10-26T17:00:00Z,Corinthians-SP,SP,Santos-SP,SP,0,0,2019,28
2019-10-26T19:00:00Z,Bahia-BA,BA,Internacional-RS,RS,2,3,2019,28
2019-10-26T19:30:00Z,Fluminense-RJ,RJ,Chapecoense-SC,SC,1,1,2019,28
2019-10-26T21:00:00Z,Cruzeiro-MG,MG,Fortaleza-CE,CE,1,1,2019,28
2019-10-27T16:00:00Z,Sao Paulo-SP,SP,Atletico-MG,MG,2,0,2019,28
2019-10-27T16:00:00Z,Atletico-PR,PR,Goias-GO,GO,4,1,2019,28
2019-10-27T16:00:00Z,Gremio-RS,RS,Botafogo-RJ,RJ,3,0,2019,28
2019-10-27T18:00:00Z,Avai-SC,SC,Palmeiras-SP,SP,1,2,2019,28
2019-10-27T19:00:00Z,Flamengo-RJ,RJ,Csa-AL,AL,1,0,2019,28
2019-10-30T19:30:00Z,Palmeiras-SP,SP,Sao Paulo-SP,SP,3,0,2019,29
2019-10-30T19:30:00Z,Avai-SC,SC,Fortaleza-CE,CE,1,3,2019,29
2019-10-30T19:30:00Z,Atletico-MG,MG,Chapecoense-SC,SC,0,2,2019,29
2019-10-30T21:30:00Z,Ceara-CE,CE,Fluminense-RJ,RJ,2,0,2019,29
2019-10-30T21:30:00Z,Vasco da Gama-RJ,RJ,Gremio-RS,RS,1,3,2019,29
2019-10-30T21:30:00Z,Csa-AL,AL,Corinthians-SP,SP,2,1,2019,29
2019-10-31T19:15:00Z,Santos-SP,SP,Bahia-BA,BA,1,0,2019,29
2019-10-31T20:00:00Z,Goias-GO,GO,Flamengo-RJ,RJ,2,2,2019,29
2019-10-31T21:30:00Z,Botafogo-RJ,RJ,Cruzeiro-MG,MG,0,2,2019,29
2019-10-31T21:30:00Z,Internacional-RS,RS,Atletico-PR,PR,1,1,2019,29
2019-11-02T17:00:00Z,Fortaleza-CE,CE,Atletico-MG,MG,2,2,2019,30
2019-11-02T19:00:00Z,Palmeiras-SP,SP,Ceara-CE,CE,1,0,2019,30
2019-11-02T19:00:00Z,Fluminense-RJ,RJ,Vasco da Gama-RJ,RJ,0,0,2019,30
2019-11-02T21:00:00Z,Chapecoense-SC,SC,Sao Paulo-SP,SP,0,3,2019,30
2019-11-03T16:00:00Z,Flamengo-RJ,RJ,Corinthians-SP,SP,4,1,2019,30
2019-11-03T18:00:00Z,Atletico-PR,PR,Csa-AL,AL,1,0,2019,30
2019-11-03T18:00:00Z,Gremio-RS,RS,Internacional-RS,RS,2,0,2019,30
2019-11-03T19:00:00Z,Cruzeiro-MG,MG,Bahia-BA,BA,1,1,2019,30
2019-11-03T19:00:00Z,Santos-SP,SP,Botafogo-RJ,RJ,4,1,2019,30
2019-11-03T19:30:00Z,Goias-GO,GO,Avai-SC,SC,2,0,2019,30
2019-11-06T19:30:00Z,Corinthians-SP,SP,Fortaleza-CE,CE,3,2,2019,31
2019-11-06T20:00:00Z,Atletico-MG,MG,Goias-GO,GO,2,0,2019,31
2019-11-06T21:00:00Z,Avai-SC,SC,Santos-SP,SP,1,2,2019,31
2019-11-06T21:30:00Z,Vasco da Gama-RJ,RJ,Palmeiras-SP,SP,1,2,2019,31
2019-11-06T21:30:00Z,Bahia-BA,BA,Chapecoense-SC,SC,1,1,2019,31
2019-11-06T21:30:00Z,Atletico-PR,PR,Cruzeiro-MG,MG,0,0,2019,31
2019-11-07T19:30:00Z,Ceara-CE,CE,Internacional-RS,RS,2,0,2019,31
2019-11-07T19:30:00Z,Sao Paulo-SP,SP,Fluminense-RJ,RJ,0,2,2019,31
2019-11-07T20:00:00Z,Botafogo-RJ,RJ,Flamengo-RJ,RJ,0,1,2019,31
2019-11-07T21:00:00Z,Gremio-RS,RS,Csa-AL,AL,2,1,2019,31
2019-11-09T17:00:00Z,Goias-GO,GO,Santos-SP,SP,0,3,2019,32
2019-11-09T19:00:00Z,Palmeiras-SP,SP,Corinthians-SP,SP,1,1,2019,32
2019-11-10T16:00:00Z,Cruzeiro-MG,MG,Atletico-MG,MG,0,0,2019,32
2019-11-10T16:00:00Z,Sao Paulo-SP,SP,Atletico-PR,PR,0,1,2019,32
2019-11-10T16:00:00Z,Internacional-RS,RS,Fluminense-RJ,RJ,2,1,2019,32
2019-11-10T18:00:00Z,Flamengo-RJ,RJ,Bahia-BA,BA,3,1,2019,32
2019-11-10T19:00:00Z,Fortaleza-CE,CE,Ceara-CE,CE,1,0,2019,32
2019-11-10T19:00:00Z,Chapecoense-SC,SC,Gremio-RS,RS,0,1,2019,32
2019-11-10T19:00:00Z,Csa-AL,AL,Vasco da Gama-RJ,RJ,0,3,2019,32
2019-11-11T20:00:00Z,Botafogo-RJ,RJ,Avai-SC,SC,2,0,2019,32
2019-11-16T17:00:00Z,Santos-SP,SP,Sao Paulo-SP,SP,1,1,2019,33
2019-11-16T19:00:00Z,Fluminense-RJ,RJ,Atletico-MG,MG,1,1,2019,33
2019-11-17T16:00:00Z,Gremio-RS,RS,Flamengo-RJ,RJ,0,1,2019,33
2019-11-17T16:00:00Z,Bahia-BA,BA,Palmeiras-SP,SP,1,1,2019,33
2019-11-17T18:00:00Z,Corinthians-SP,SP,Internacional-RS,RS,0,0,2019,33
2019-11-17T18:00:00Z,Chapecoense-SC,SC,Ceara-CE,CE,1,0,2019,33
2019-11-17T18:00:00Z,Atletico-PR,PR,Botafogo-RJ,RJ,1,0,2019,33
2019-11-17T19:00:00Z,Fortaleza-CE,CE,Csa-AL,AL,3,0,2019,33
2019-11-18T19:30:00Z,Vasco da Gama-RJ,RJ,Goias-GO,GO,1,1,2019,33
2019-11-18T20:00:00Z,Cruzeiro-MG,MG,Avai-SC,SC,0,0,2019,33
2019-11-13T21:30:00Z,Flamengo-RJ,RJ,Vasco da Gama-RJ,RJ,4,4,2019,34
2019-11-23T21:00:00Z,Santos-SP,SP,Cruzeiro-MG,MG,4,1,2019,34
2019-11-24T16:00:00Z,Goias-GO,GO,Bahia-BA,BA,4,3,2019,34
2019-11-24T16:00:00Z,Atletico-MG,MG,Atletico-PR,PR,0,1,2019,34
2019-11-24T16:00:00Z,Palmeiras-SP,SP,Gremio-RS,RS,1,2,2019,34
2019-11-24T18:00:00Z,Botafogo-RJ,RJ,Corinthians-SP,SP,1,0,2019,34
2019-11-24T19:00:00Z,Avai-SC,SC,Chapecoense-SC,SC,0,1,2019,34
2019-11-24T19:00:00Z,Internacional-RS,RS,Fortaleza-CE,CE,2,2,2019,34
2019-11-24T19:00:00Z,Ceara-CE,CE,Sao Paulo-SP,SP,1,1,2019,34
2019-11-25T20:00:00Z,Csa-AL,AL,Fluminense-RJ,RJ,0,1,2019,34
2019-11-27T19:30:00Z,Chapecoense-SC,SC,Botafogo-RJ,RJ,0,1,2019,35
2019-11-27T19:30:00Z,Internacional-RS,RS,Goias-GO,GO,1,2,2019,35
2019-11-27T21:00:00Z,Bahia-BA,BA,Atletico-MG,MG,1,1,2019,35
2019-11-27T21:30:00Z,Atletico-PR,PR,Gremio-RS,RS,2,0,2019,35
2019-11-27T21:30:00Z,Corinthians-SP,SP,Avai-SC,SC,3,0,2019,35
2019-11-27T21:30:00Z,Flamengo-RJ,RJ,Ceara-CE,CE,4,1,2019,35
2019-11-28T19:30:00Z,Fluminense-RJ,RJ,Palmeiras-SP,SP,1,0,2019,35
2019-11-28T20:00:00Z,Fortaleza-CE,CE,Santos-SP,SP,2,1,2019,35
2019-11-28T20:30:00Z,Sao Paulo-SP,SP,Vasco da Gama-RJ,RJ,1,0,2019,35
2019-11-28T21:30:00Z,Cruzeiro-MG,MG,Csa-AL,AL,0,1,2019,35
2019-11-30T19:00:00Z,Botafogo-RJ,RJ,Internacional-RS,RS,0,1,2019,36
2019-11-30T19:00:00Z,Ceara-CE,CE,Atletico-PR,PR,1,1,2019,36
2019-12-01T16:00:00Z,Goias-GO,GO,Fortaleza-CE,CE,1,2,2019,36
2019-12-01T16:00:00Z,Avai-SC,SC,Fluminense-RJ,RJ,1,1,2019,36
2019-12-01T16:00:00Z,Palmeiras-SP,SP,Flamengo-RJ,RJ,1,3,2019,36
2019-12-01T18:00:00Z,Atletico-MG,MG,Corinthians-SP,SP,2,1,2019,36
2019-12-01T18:00:00Z,Csa-AL,AL,Bahia-BA,BA,1,2,2019,36
2019-12-01T19:00:00Z,Santos-SP,SP,Chapecoense-SC,SC,2,0,2019,36
2019-12-01T19:00:00Z,Gremio-RS,RS,Sao Paulo-SP,SP,3,0,2019,36
2019-12-02T20:00:00Z,Vasco da Gama-RJ,RJ,Cruzeiro-MG,MG,1,0,2019,36
2019-12-04T19:00:00Z,Atletico-PR,PR,Santos-SP,SP,1,0,2019,37
2019-12-04T19:30:00Z,Atletico-MG,MG,Botafogo-RJ,RJ,2,0,2019,37
2019-12-04T19:30:00Z,Ceara-CE,CE,Corinthians-SP,SP,0,1,2019,37
2019-12-04T21:00:00Z,Chapecoense-SC,SC,Csa-AL,AL,3,0,2019,37
2019-12-04T21:30:00Z,Sao Paulo-SP,SP,Internacional-RS,RS,2,1,2019,37
2019-12-04T21:30:00Z,Fluminense-RJ,RJ,Fortaleza-CE,CE,0,0,2019,37
2019-12-05T19:15:00Z,Palmeiras-SP,SP,Goias-GO,GO,5,1,2019,37
2019-12-05T19:15:00Z,Bahia-BA,BA,Vasco da Gama-RJ,RJ,1,1,2019,37
2019-12-05T19:15:00Z,Gremio-RS,RS,Cruzeiro-MG,MG,2,0,2019,37
2019-12-05T20:00:00Z,Flamengo-RJ,RJ,Avai-SC,SC,6,1,2019,37
2019-12-08T16:00:00Z,Internacional-RS,RS,Atletico-MG,MG,2,1,2019,38
2019-12-08T16:00:00Z,Cruzeiro-MG,MG,Palmeiras-SP,SP,0,2,2019,38
2019-12-08T16:00:00Z,Fortaleza-CE,CE,Bahia-BA,BA,2,1,2019,38
2019-12-08T16:00:00Z,Corinthians-SP,SP,Fluminense-RJ,RJ,1,2,2019,38
2019-12-08T16:00:00Z,Santos-SP,SP,Flamengo-RJ,RJ,4,0,2019,38
2019-12-08T16:00:00Z,Vasco da Gama-RJ,RJ,Chapecoense-SC,SC,1,1,2019,38
2019-12-08T16:00:00Z,Botafogo-RJ,RJ,Ceara-CE,CE,1,1,2019,38
2019-12-08T16:00:00Z,Avai-SC,SC,Atletico-PR,PR,0,0,2019,38
2019-12-08T16:00:00Z,Goias-GO,GO,Gremio-RS,RS,3,2,2019,38
2019-12-08T16:00:00Z,Csa-AL,AL,Sao Paulo-SP,SP,1,2,2019,38
2020-08-08T19:00:00Z,Fortaleza-CE,CE,Atletico-PR,PR,0,2,2020,1
2020-08-08T19:30:00Z,Coritiba-PR,PR,Internacional-RS,RS,0,1,2020,1
2020-08-08T21:00:00Z,Sport-PE,PE,Ceara-CE,CE,3,2,2020,1
2020-08-09T16:00:00Z,Flamengo-RJ,RJ,Atletico-MG,MG,0,1,2020,1
2020-08-09T16:00:00Z,Santos-SP,SP,Red Bull Bragantino-SP,SP,1,1,2020,1
2020-08-09T19:00:00Z,Gremio-RS,RS,Fluminense-RJ,RJ,1,0,2020,1
2020-09-30T21:30:00Z,Botafogo-RJ,RJ,Bahia-BA,BA,1,2,2020,1
2020-09-30T21:30:00Z,Corinthians-SP,SP,Atletico-GO,GO,0,0,2020,1
2020-12-03T19:00:00Z,Goias-GO,GO,Sao Paulo-SP,SP,0,3,2020,1
2021-01-26T20:00:00Z,Palmeiras-SP,SP,Vasco da Gama-RJ,RJ,1,1,2020,1
2020-08-12T19:15:00Z,Red Bull Bragantino-SP,SP,Botafogo-RJ,RJ,1,1,2020,2
2020-08-12T19:15:00Z,Atletico-PR,PR,Goias-GO,GO,2,1,2020,2
2020-08-12T19:15:00Z,Atletico-MG,MG,Corinthians-SP,SP,3,2,2020,2
2020-08-12T20:30:00Z,Atletico-GO,GO,Flamengo-RJ,RJ,3,0,2020,2
2020-08-12T20:30:00Z,Bahia-BA,BA,Coritiba-PR,PR,1,0,2020,2
2020-08-12T21:30:00Z,Ceara-CE,CE,Gremio-RS,RS,1,1,2020,2
2020-08-12T21:30:00Z,Fluminense-RJ,RJ,Palmeiras-SP,SP,1,1,2020,2
2020-08-13T19:15:00Z,Sao Paulo-SP,SP,Fortaleza-CE,CE,1,0,2020,2
2020-08-13T19:30:00Z,Internacional-RS,RS,Santos-SP,SP,2,0,2020,2
2020-08-13T20:00:00Z,Vasco da Gama-RJ,RJ,Sport-PE,PE,2,0,2020,2
2020-08-15T19:00:00Z,Gremio-RS,RS,Corinthians-SP,SP,0,0,2020,3
2020-08-15T19:30:00Z,Coritiba-PR,PR,Flamengo-RJ,RJ,0,1,2020,3
2020-08-15T21:30:00Z,Palmeiras-SP,SP,Goias-GO,GO,1,1,2020,3
2020-08-16T11:00:00Z,Atletico-MG,MG,Ceara-CE,CE,2,0,2020,3
2020-08-16T16:00:00Z,Vasco da Gama-RJ,RJ,Sao Paulo-SP,SP,2,1,2020,3
2020-08-16T16:00:00Z,Bahia-BA,BA,Red Bull Bragantino-SP,SP,2,1,2020,3
2020-08-16T18:00:00Z,Fluminense-RJ,RJ,Internacional-RS,RS,2,1,2020,3
2020-08-16T19:00:00Z,Atletico-GO,GO,Sport-PE,PE,1,1,2020,3
2020-08-16T19:30:00Z,Fortaleza-CE,CE,Botafogo-RJ,RJ,0,0,2020,3
2020-08-16T19:45:00Z,Santos-SP,SP,Atletico-PR,PR,3,1,2020,3
2020-08-19T19:15:00Z,Flamengo-RJ,RJ,Gremio-RS,RS,1,1,2020,4
2020-08-19T19:15:00Z,Red Bull Bragantino-SP,SP,Fluminense-RJ,RJ,2,1,2020,4
2020-08-19T19:30:00Z,Atletico-PR,PR,Palmeiras-SP,SP,0,1,2020,4
2020-08-19T20:30:00Z,Goias-GO,GO,Fortaleza-CE,CE,1,3,2020,4
2020-08-19T20:30:00Z,Internacional-RS,RS,Atletico-GO,GO,3,0,2020,4
2020-08-19T21:30:00Z,Botafogo-RJ,RJ,Atletico-MG,MG,2,1,2020,4
2020-08-19T21:30:00Z,Corinthians-SP,SP,Coritiba-PR,PR,3,1,2020,4
2020-08-20T19:15:00Z,Sport-PE,PE,Santos-SP,SP,0,1,2020,4
2020-08-20T20:00:00Z,Sao Paulo-SP,SP,Bahia-BA,BA,1,1,2020,4
2020-08-20T20:00:00Z,Ceara-CE,CE,Vasco da Gama-RJ,RJ,0,3,2020,4
2020-08-22T16:00:00Z,Atletico-PR,PR,Fluminense-RJ,RJ,0,1,2020,5
2020-08-22T19:00:00Z,Internacional-RS,RS,Atletico-MG,MG,1,0,2020,5
2020-08-22T21:00:00Z,Goias-GO,GO,Atletico-GO,GO,2,0,2020,5
2020-08-23T11:00:00Z,Flamengo-RJ,RJ,Botafogo-RJ,RJ,1,1,2020,5
2020-08-23T16:00:00Z,Vasco da Gama-RJ,RJ,Gremio-RS,RS,0,0,2020,5
2020-08-23T16:00:00Z,Palmeiras-SP,SP,Santos-SP,SP,2,1,2020,5
2020-08-23T16:00:00Z,Red Bull Bragantino-SP,SP,Coritiba-PR,PR,1,2,2020,5
2020-08-23T19:00:00Z,Sport-PE,PE,Sao Paulo-SP,SP,0,1,2020,5
2020-08-23T20:00:00Z,Ceara-CE,CE,Bahia-BA,BA,2,0,2020,5
2020-08-26T21:30:00Z,Corinthians-SP,SP,Fortaleza-CE,CE,1,1,2020,5
2020-08-29T17:00:00Z,Botafogo-RJ,RJ,Internacional-RS,RS,0,2,2020,6
2020-08-29T19:00:00Z,Fluminense-RJ,RJ,Vasco da Gama-RJ,RJ,2,1,2020,6
2020-08-29T19:00:00Z,Bahia-BA,BA,Palmeiras-SP,SP,1,1,2020,6
2020-08-29T21:00:00Z,Fortaleza-CE,CE,Red Bull Bragantino-SP,SP,3,0,2020,6
2020-08-30T11:00:00Z,Sao Paulo-SP,SP,Corinthians-SP,SP,2,1,2020,6
2020-08-30T16:00:00Z,Santos-SP,SP,Flamengo-RJ,RJ,0,1,2020,6
2020-08-30T16:00:00Z,Coritiba-PR,PR,Sport-PE,PE,1,0,2020,6
2020-08-30T18:00:00Z,Atletico-GO,GO,Ceara-CE,CE,0,2,2020,6
2020-11-18T19:00:00Z,Atletico-MG,MG,Atletico-PR,PR,0,2,2020,6
2020-11-30T18:00:00Z,Gremio-RS,RS,Goias-GO,GO,2,1,2020,6
2020-09-02T19:00:00Z,Ceara-CE,CE,Fortaleza-CE,CE,1,0,2020,7
2020-09-02T19:15:00Z,Fluminense-RJ,RJ,Atletico-GO,GO,1,1,2020,7
2020-09-02T19:15:00Z,Goias-GO,GO,Corinthians-SP,SP,1,2,2020,7
2020-09-02T20:30:00Z,Atletico-PR,PR,Red Bull Bragantino-SP,SP,1,1,2020,7
2020-09-02T20:30:00Z,Bahia-BA,BA,Flamengo-RJ,RJ,3,5,2020,7
2020-09-02T20:30:00Z,Botafogo-RJ,RJ,Coritiba-PR,PR,0,0,2020,7
2020-09-02T21:30:00Z,Palmeiras-SP,SP,Internacional-RS,RS,1,1,2020,7
2020-09-02T21:30:00Z,Santos-SP,SP,Vasco da Gama-RJ,RJ,2,2,2020,7
2020-09-03T19:00:00Z,Gremio-RS,RS,Sport-PE,PE,1,2,2020,7
2020-09-03T20:00:00Z,Atletico-MG,MG,Sao Paulo-SP,SP,3,0,2020,7
2020-09-05T17:00:00Z,Flamengo-RJ,RJ,Fortaleza-CE,CE,2,1,2020,8
2020-09-05T19:00:00Z,Corinthians-SP,SP,Botafogo-RJ,RJ,2,2,2020,8
2020-09-05T21:00:00Z,Ceara-CE,CE,Santos-SP,SP,0,1,2020,8
2020-09-06T11:00:00Z,Red Bull Bragantino-SP,SP,Palmeiras-SP,SP,1,2,2020,8
2020-09-06T16:00:00Z,Internacional-RS,RS,Bahia-BA,BA,2,2,2020,8
2020-09-06T16:00:00Z,Sao Paulo-SP,SP,Fluminense-RJ,RJ,3,1,2020,8
2020-09-06T18:00:00Z,Vasco da Gama-RJ,RJ,Atletico-PR,PR,1,0,2020,8
2020-09-06T19:00:00Z,Atletico-GO,GO,Gremio-RS,RS,1,1,2020,8
2020-09-06T20:30:00Z,Coritiba-PR,PR,Atletico-MG,MG,0,1,2020,8
2020-09-06T20:30:00Z,Sport-PE,PE,Goias-GO,GO,2,1,2020,8
2020-09-09T17:30:00Z,Atletico-PR,PR,Botafogo-RJ,RJ,1,1,2020,9
2020-09-09T18:00:00Z,Goias-GO,GO,Coritiba-PR,PR,3,3,2020,9
2020-09-09T18:00:00Z,Fortaleza-CE,CE,Sport-PE,PE,1,0,2020,9
2020-09-09T19:15:00Z,Sao Paulo-SP,SP,Red Bull Bragantino-SP,SP,1,1,2020,9
2020-09-09T21:30:00Z,Fluminense-RJ,RJ,Flamengo-RJ,RJ,1,2,2020,9
2020-09-09T21:30:00Z,Santos-SP,SP,Atletico-MG,MG,3,1,2020,9
2020-09-10T19:15:00Z,Corinthians-SP,SP,Palmeiras-SP,SP,0,2,2020,9
2020-09-10T19:15:00Z,Internacional-RS,RS,Ceara-CE,CE,2,0,2020,9
2020-09-10T19:15:00Z,Bahia-BA,BA,Gremio-RS,RS,0,2,2020,9
2020-09-10T21:00:00Z,Vasco da Gama-RJ,RJ,Atletico-GO,GO,1,2,2020,9
2020-09-12T16:30:00Z,Atletico-PR,PR,Coritiba-PR,PR,1,0,2020,10
2020-09-12T19:00:00Z,Santos-SP,SP,Sao Paulo-SP,SP,2,2,2020,10
2020-09-13T16:00:00Z,Fluminense-RJ,RJ,Corinthians-SP,SP,2,1,2020,10
2020-09-13T16:00:00Z,Gremio-RS,RS,Fortaleza-CE,CE,1,1,2020,10
2020-09-13T18:00:00Z,Atletico-MG,MG,Red Bull Bragantino-SP,SP,2,1,2020,10
2020-09-13T18:00:00Z,Bahia-BA,BA,Atletico-GO,GO,0,1,2020,10
2020-09-13T18:00:00Z,Ceara-CE,CE,Flamengo-RJ,RJ,2,0,2020,10
2020-09-13T18:00:00Z,Goias-GO,GO,Internacional-RS,RS,1,0,2020,10
2020-09-13T19:45:00Z,Palmeiras-SP,SP,Sport-PE,PE,2,2,2020,10
2020-09-13T20:30:00Z,Botafogo-RJ,RJ,Vasco da Gama-RJ,RJ,2,3,2020,10
2020-08-26T19:00:00Z,Sao Paulo-SP,SP,Atletico-PR,PR,1,0,2020,11
2020-09-16T21:30:00Z,Corinthians-SP,SP,Bahia-BA,BA,3,2,2020,11
2020-09-19T19:00:00Z,Fortaleza-CE,CE,Internacional-RS,RS,1,0,2020,11
2020-09-19T19:00:00Z,Red Bull Bragantino-SP,SP,Ceara-CE,CE,4,2,2020,11
2020-09-19T21:00:00Z,Atletico-GO,GO,Atletico-MG,MG,3,4,2020,11
2020-09-20T16:00:00Z,Gremio-RS,RS,Palmeiras-SP,SP,1,1,2020,11
2020-09-20T16:00:00Z,Coritiba-PR,PR,Vasco da Gama-RJ,RJ,1,0,2020,11
2020-09-20T18:15:00Z,Botafogo-RJ,RJ,Santos-SP,SP,0,0,2020,11
2020-09-20T20:30:00Z,Sport-PE,PE,Fluminense-RJ,RJ,1,0,2020,11
2020-10-13T18:00:00Z,Flamengo-RJ,RJ,Goias-GO,GO,2,1,2020,11
2020-09-23T21:30:00Z,Sport-PE,PE,Corinthians-SP,SP,1,0,2020,12
2020-09-26T19:00:00Z,Internacional-RS,RS,Sao Paulo-SP,SP,1,1,2020,12
2020-09-26T19:00:00Z,Atletico-PR,PR,Bahia-BA,BA,1,0,2020,12
2020-09-26T21:00:00Z,Atletico-MG,MG,Gremio-RS,RS,3,1,2020,12
2020-09-27T11:00:00Z,Vasco da Gama-RJ,RJ,Red Bull Bragantino-SP,SP,1,1,2020,12
2020-09-27T16:00:00Z,Palmeiras-SP,SP,Flamengo-RJ,RJ,1,1,2020,12
2020-09-27T18:15:00Z,Ceara-CE,CE,Goias-GO,GO,2,2,2020,12
2020-09-27T18:15:00Z,Atletico-GO,GO,Botafogo-RJ,RJ,1,1,2020,12
2020-09-27T20:30:00Z,Santos-SP,SP,Fortaleza-CE,CE,1,1,2020,12
2020-09-28T20:00:00Z,Fluminense-RJ,RJ,Coritiba-PR,PR,4,0,2020,12
2020-10-03T17:00:00Z,Gremio-RS,RS,Internacional-RS,RS,1,1,2020,13
2020-10-03T19:00:00Z,Palmeiras-SP,SP,Ceara-CE,CE,2,1,2020,13
2020-10-03T21:00:00Z,Red Bull Bragantino-SP,SP,Corinthians-SP,SP,0,0,2020,13
2020-10-04T11:00:00Z,Botafogo-RJ,RJ,Fluminense-RJ,RJ,1,1,2020,13
2020-10-04T16:00:00Z,Coritiba-PR,PR,Sao Paulo-SP,SP,1,1,2020,13
2020-10-04T16:00:00Z,Flamengo-RJ,RJ,Atletico-PR,PR,3,1,2020,13
2020-10-04T18:15:00Z,Bahia-BA,BA,Sport-PE,PE,1,2,2020,13
2020-10-04T18:15:00Z,Fortaleza-CE,CE,Atletico-GO,GO,0,0,2020,13
2020-10-04T18:15:00Z,Goias-GO,GO,Santos-SP,SP,2,3,2020,13
2020-10-04T20:30:00Z,Atletico-MG,MG,Vasco da Gama-RJ,RJ,4,1,2020,13
2020-10-07T19:00:00Z,Corinthians-SP,SP,Santos-SP,SP,1,1,2020,14
2020-10-07T19:15:00Z,Flamengo-RJ,RJ,Sport-PE,PE,3,0,2020,14
2020-10-07T19:15:00Z,Bahia-BA,BA,Vasco da Gama-RJ,RJ,3,0,2020,14
2020-10-07T19:15:00Z,Gremio-RS,RS,Coritiba-PR,PR,2,1,2020,14
2020-10-07T20:30:00Z,Sao Paulo-SP,SP,Atletico-GO,GO,3,0,2020,14
2020-10-07T20:30:00Z,Goias-GO,GO,Fluminense-RJ,RJ,2,4,2020,14
2020-10-07T21:30:00Z,Botafogo-RJ,RJ,Palmeiras-SP,SP,2,1,2020,14
2020-10-07T21:30:00Z,Fortaleza-CE,CE,Atletico-MG,MG,2,1,2020,14
2020-10-08T19:00:00Z,Atletico-PR,PR,Ceara-CE,CE,0,0,2020,14
2020-10-08T21:00:00Z,Red Bull Bragantino-SP,SP,Internacional-RS,RS,0,2,2020,14
2020-10-10T17:00:00Z,Vasco da Gama-RJ,RJ,Flamengo-RJ,RJ,1,2,2020,15
2020-10-10T19:00:00Z,Palmeiras-SP,SP,Sao Paulo-SP,SP,0,2,2020,15
2020-10-10T19:00:00Z,Coritiba-PR,PR,Fortaleza-CE,CE,0,0,2020,15
2020-10-10T21:00:00Z,Atletico-MG,MG,Goias-GO,GO,3,0,2020,15
2020-10-11T16:00:00Z,Santos-SP,SP,Gremio-RS,RS,2,1,2020,15
2020-10-11T16:00:00Z,Fluminense-RJ,RJ,Bahia-BA,BA,1,0,2020,15
2020-10-11T18:15:00Z,Atletico-GO,GO,Red Bull Bragantino-SP,SP,2,1,2020,15
2020-10-11T18:15:00Z,Sport-PE,PE,Botafogo-RJ,RJ,1,2,2020,15
2020-10-11T20:30:00Z,Internacional-RS,RS,Atletico-PR,PR,2,1,2020,15
2020-10-11T20:30:00Z,Ceara-CE,CE,Corinthians-SP,SP,2,1,2020,15
