"round","datetime","home_team","away_team","home_goal","away_goal","season"
"1",2019-02-06 16:00:00,"Votuporanguense - SP","Ypiranga - RS",0,1,2019
"1",2019-02-06 19:15:00,"Altos - PI","Santos - SP",1,7,2019
"1",2019-02-06 20:30:00,"Sobradinho - DF","América - RN",0,0,2019
"1",2019-02-06 20:30:00,"Foz do Iguaçu - PR","Boa - MG",1,0,2019
"1",2019-02-06 21:00:00,"Santa Cruz - RN","Tupi - MG",1,0,2019
"1",2019-02-06 21:30:00,"Itabaiana - SE","Paraná - PR",2,5,2019
"1",2019-02-06 21:30:00,"Palmas Ltda - TO","Juventude - RS",0,1,2019
"1",2019-02-06 21:30:00,"Mixto - MT","Csa - AL",1,0,2019
"1",2019-02-06 21:30:00,"Corumbaense - MS","Luverdense - MT",0,0,2019
"1",2019-02-06 21:30:00,"Atlético Cearense - CE","Joinville - SC",2,0,2019
"1",2019-02-06 21:30:00,"Juazeirense - BA","Vasco da Gama - RJ",2,2,2019
"1",2019-02-06 22:15:00,"Central - PE","Ceará - CE",1,1,2019
"1",2019-02-07 18:30:00,"Americano - RJ","Londrina - PR",1,2,2019
"1",2019-02-07 21:00:00,"Ferroviário - CE","Corinthians - SP",2,2,2019
"1",2019-02-12 21:30:00,"Imperatriz - MA","Náutico - PE",1,1,2019
"1",2019-02-13 16:30:00,"Bragantino - PA","Asa - AL",1,0,2019
"1",2019-02-13 16:30:00,"Brasiliense - DF","Crb - AL",0,0,2019
"1",2019-02-13 19:00:00,"São José - RS","Chapecoense - SC",0,0,2019
"1",2019-02-13 20:00:00,"São Raimundo - PA","Criciúma - SC",0,2,2019
"1",2019-02-13 20:30:00,"Brusque - SC","Atlético - GO",1,1,2019
"1",2019-02-13 20:30:00,"Sergipe - SE","Goiás - GO",0,2,2019
"1",2019-02-13 20:30:00,"Real Desportivo - RO","Avaí - SC",1,4,2019
"1",2019-02-13 20:30:00,"Serra F. C. - ES","Remo - PA",1,0,2019
"1",2019-02-13 20:30:00,"Avenida - RS","Guarani - SP",1,0,2019
"1",2019-02-13 20:30:00,"Galvez - AC","Abc - RN",0,1,2019
"1",2019-02-13 20:30:00,"Boavista - RJ","Figueirense - SC",1,2,2019
"1",2019-02-13 21:30:00,"Campinense - PB","Botafogo - RJ",0,2,2019
"1",2019-02-13 21:30:00,"Ypiranga - AP","Cuiabá - MT",0,1,2019
"1",2019-02-13 21:30:00,"São Raimundo - RR","America - MG",0,0,2019
"1",2019-02-13 21:30:00,"Tombense - MG","Sport - PE",3,0,2019
"1",2019-02-13 21:30:00,"Operário - MS","Botafogo - PB",1,4,2019
"1",2019-02-13 22:15:00,"Moto Club - MA","Vitória - BA",2,0,2019
"1",2019-02-13 22:30:00,"Manaus - AM","Vila Nova - GO",1,1,2019
"1",2019-02-13 23:30:00,"Rio Branco - AC","Bahia - BA",2,2,2019
"1",2019-02-14 19:00:00,"Tubarão - SC","Brasil - RS",0,0,2019
"1",2019-02-14 21:15:00,"Urt - MG","Coritiba - PR",3,2,2019
"1",2019-02-14 22:30:00,"Fast Clube - AM","Oeste - SP",1,6,2019
"1",2019-02-14 22:30:00,"Sinop - MT","Santa Cruz - PE",1,2,2019
"1",2019-04-03 19:15:00,"Aparecidense - GO","Ponte Preta - SP",2,0,2019
"2",2019-02-19 19:15:00,"Londrina - PR","Paraná - PR",1,1,2019
"2",2019-02-20 19:15:00,"Luverdense - MT","Figueirense - SC",1,0,2019
"2",2019-02-20 21:30:00,"Corinthians - SP","Avenida - RS",4,2,2019
"2",2019-02-20 21:30:00,"Santa Cruz - PE","Náutico - PE",1,1,2019
"2",2019-02-20 21:30:00,"Serra F. C. - ES","Vasco da Gama - RJ",0,2,2019
"2",2019-02-21 19:15:00,"Criciúma - SC","Oeste - SP",0,0,2019
"2",2019-02-21 21:30:00,"Goiás - GO","Crb - AL",1,1,2019
"2",2019-02-26 21:30:00,"Atlético Cearense - CE","Atlético - GO",0,4,2019
"2",2019-02-27 19:15:00,"Foz do Iguaçu - PR","Ceará - CE",0,0,2019
"2",2019-02-27 21:30:00,"Botafogo - RJ","Cuiabá - MT",3,0,2019
"2",2019-02-27 21:30:00,"Urt - MG","Bragantino - PA",2,2,2019
"2",2019-02-28 19:15:00,"Tombense - MG","Botafogo - PB",2,2,2019
"2",2019-02-28 21:30:00,"Juventude - RS","America - MG",2,1,2019
"2",2019-03-06 19:15:00,"Santa Cruz - RN","Bahia - BA",0,1,2019
"2",2019-03-06 21:30:00,"Fluminense - RJ","Ypiranga - RS",3,0,2019
"2",2019-03-06 21:30:00,"Mixto - MT","Chapecoense - SC",1,2,2019
"2",2019-03-07 19:15:00,"Avaí - SC","Brasil - RS",2,0,2019
"2",2019-03-07 20:30:00,"Abc - RN","Moto Club - MA",2,2,2019
"2",2019-03-07 21:30:00,"Santos - SP","América - RN",4,0,2019
"2",2019-04-10 19:15:00,"Bragantino - PA","Aparecidense - GO",3,2,2019
"3",2019-03-13 19:15:00,"Botafogo - PB","Londrina - PR",0,2,2019
"3",2019-04-03 20:30:00,"Londrina - PR","Botafogo - PB",3,3,2019
"3",2019-03-13 21:30:00,"Ceará - CE","Corinthians - SP",1,3,2019
"3",2019-04-03 21:30:00,"Corinthians - SP","Ceará - CE",0,1,2019
"3",2019-03-14 21:30:00,"Vasco da Gama - RJ","Avaí - SC",3,2,2019
"3",2019-04-10 21:30:00,"Avaí - SC","Vasco da Gama - RJ",0,1,2019
"3",2019-03-27 19:15:00,"Chapecoense - SC","Criciúma - SC",3,2,2019
"3",2019-04-10 19:15:00,"Criciúma - SC","Chapecoense - SC",0,2,2019
"3",2019-04-02 19:15:00,"Crb - AL","Bahia - BA",1,1,2019
"3",2019-04-09 19:15:00,"Bahia - BA","Crb - AL",1,0,2019
"3",2019-04-03 19:15:00,"Luverdense - MT","Fluminense - RJ",0,0,2019
"3",2019-04-10 19:15:00,"Fluminense - RJ","Luverdense - MT",2,0,2019
"3",2019-04-03 21:30:00,"Abc - RN","Santa Cruz - PE",1,0,2019
"3",2019-04-10 21:30:00,"Santa Cruz - PE","Abc - RN",3,0,2019
"3",2019-04-04 19:15:00,"Atlético - GO","Santos - SP",1,0,2019
"3",2019-04-11 21:30:00,"Santos - SP","Atlético - GO",3,0,2019
"3",2019-04-04 21:30:00,"Botafogo - RJ","Juventude - RS",1,1,2019
"3",2019-04-11 19:15:00,"Juventude - RS","Botafogo - RJ",2,1,2019
"3",2019-04-16 20:00:00,"Bragantino - PA","Bragantino - PA",2,0,2019
"3",2019-04-20 16:00:00,"Bragantino - PA","Bragantino - PA",2,1,2019
"4",2019-04-17 19:15:00,"Santos - SP","Vasco da Gama - RJ",2,0,2019
"4",2019-04-24 19:15:00,"Vasco da Gama - RJ","Santos - SP",2,1,2019
"4",2019-04-17 21:30:00,"Fluminense - RJ","Santa Cruz - PE",2,0,2019
"4",2019-04-25 21:30:00,"Santa Cruz - PE","Fluminense - RJ",2,0,2019
"4",2019-04-17 21:30:00,"Chapecoense - SC","Corinthians - SP",1,0,2019
"4",2019-04-24 21:30:00,"Corinthians - SP","Chapecoense - SC",2,0,2019
"4",2019-04-18 20:00:00,"Bahia - BA","Londrina - PR",4,0,2019
"4",2019-04-25 19:15:00,"Londrina - PR","Bahia - BA",2,1,2019
"4",2019-04-24 21:30:00,"Juventude - RS","Bragantino - PA",0,0,2019
"4",2019-05-07 21:30:00,"Bragantino - PA","Juventude - RS",0,0,2019
"5",2019-05-15 19:15:00,"Atlético - MG","Santos - SP",0,0,2019
"5",2019-06-06 20:00:00,"Santos - SP","Atlético - MG",1,2,2019
"5",2019-05-15 21:30:00,"Corinthians - SP","Flamengo - RJ",0,1,2019
"5",2019-06-04 21:30:00,"Flamengo - RJ","Corinthians - SP",1,0,2019
"5",2019-05-15 21:30:00,"Fluminense - RJ","Cruzeiro - MG",1,1,2019
"5",2019-06-05 19:15:00,"Cruzeiro - MG","Fluminense - RJ",2,2,2019
"5",2019-05-16 19:15:00,"Fortaleza - CE","Athletico Paranaense - PR",0,0,2019
"5",2019-06-05 19:15:00,"Athletico Paranaense - PR","Fortaleza - CE",1,0,2019
"5",2019-05-22 19:15:00,"Sampaio Correa - MA","Palmeiras - SP",0,1,2019
"5",2019-05-30 20:00:00,"Palmeiras - SP","Sampaio Correa - MA",2,0,2019
"5",2019-05-22 21:30:00,"Juventude - RS","Grêmio - RS",0,0,2019
"5",2019-05-29 21:30:00,"Grêmio - RS","Juventude - RS",3,0,2019
"5",2019-05-22 21:30:00,"São Paulo - SP","Bahia - BA",0,1,2019
"5",2019-05-29 21:30:00,"Bahia - BA","São Paulo - SP",1,0,2019
"5",2019-05-23 20:00:00,"Internacional - RS","Paysandu - PA",3,1,2019
"5",2019-05-29 19:15:00,"Paysandu - PA","Internacional - RS",0,1,2019
"6",2019-07-10 19:15:00,"Grêmio - RS","Bahia - BA",1,1,2019
"6",2019-07-17 19:15:00,"Bahia - BA","Grêmio - RS",0,1,2019
"6",2019-07-10 21:30:00,"Athletico Paranaense - PR","Flamengo - RJ",1,1,2019
"6",2019-07-17 21:30:00,"Flamengo - RJ","Athletico Paranaense - PR",1,1,2019
"6",2019-07-10 21:30:00,"Palmeiras - SP","Internacional - RS",1,0,2019
"6",2019-07-17 21:30:00,"Internacional - RS","Palmeiras - SP",1,0,2019
"6",2019-07-11 20:00:00,"Cruzeiro - MG","Atlético - MG",3,0,2019
"6",2019-07-17 19:15:00,"Atlético - MG","Cruzeiro - MG",2,0,2019
"7",2019-08-07 21:30:00,"Cruzeiro - MG","Internacional - RS",0,1,2019
"7",2019-09-04 21:30:00,"Internacional - RS","Cruzeiro - MG",3,0,2019
"7",2019-08-14 21:30:00,"Grêmio - RS","Athletico Paranaense - PR",2,0,2019
"7",2019-09-04 19:00:00,"Athletico Paranaense - PR","Grêmio - RS",2,0,2019
"8",2019-09-11 21:30:00,"Athletico Paranaense - PR","Internacional - RS",1,0,2019
"8",2019-09-18 21:30:00,"Internacional - RS","Athletico Paranaense - PR",1,2,2019
"1",2020-02-05 15:30:00,"Coruripe - AL","Juventude - RS",0,0,2020
"1",2020-02-05 15:30:00,"Barbalha - CE","Operário - PR",0,3,2020
"1",2020-02-05 15:30:00,"Independente - PA","Crb - AL",2,3,2020
"1",2020-02-05 16:30:00,"Santo André - SP","Criciúma - SC",4,1,2020
"1",2020-02-05 20:30:00,"Xv de Piracicaba - SP","Londrina - PR",1,0,2020
"1",2020-02-05 20:30:00,"Bahia de Feira - BA","Luverdense - MT",3,1,2020
"1",2020-02-05 20:30:00,"Santos - AP","America - MG",1,1,2020
"1",2020-02-05 20:30:00,"São Luiz - RS","América - RN",0,0,2020
"1",2020-02-05 20:30:00,"Vilhenense - RO","Boa - MG",1,1,2020
"1",2020-02-05 21:30:00,"River - PI","Bahia - BA",1,0,2020
"1",2020-02-05 21:30:00,"Caxias - RS","Botafogo - RJ",1,1,2020
"1",2020-02-05 21:30:00,"Palmas Ltda - TO","Paraná - PR",0,2,2020
"1",2020-02-05 21:30:00,"Aquidauanense - MS","ABC - RN",0,1,2020
"1",2020-02-05 21:30:00,"Operário - MT","Santa Cruz - PE",0,0,2020
"1",2020-02-05 22:30:00,"Fast Clube - AM","Goiás - GO",0,2,2020
"1",2020-02-06 16:30:00,"Novorizontino - SP","Figueirense - SC",1,2,2020
"1",2020-02-06 19:15:00,"Brasiliense - DF","Paysandu - PA",1,1,2020
"1",2020-02-06 20:30:00,"Vitoria F. C. - ES","Csa - AL",2,1,2020
"1",2020-02-06 21:30:00,"União - MT","Atlético - GO",0,1,2020
"1",2020-02-11 21:30:00,"Imperatriz - MA","Vitória - BA",0,0,2020
"1",2020-02-12 15:30:00,"Bragantino - PA","Ceará - CE",1,2,2020
"1",2020-02-12 16:00:00,"Caucaia - CE","São José - RS",1,2,2020
"1",2020-02-12 16:00:00,"Frei Paulistano - SE","Remo - PA",1,2,2020
"1",2020-02-12 16:00:00,"Bangu - RJ","Oeste - SP",1,1,2020
"1",2020-02-12 19:15:00,"Brusque - SC","Sport - PE",2,1,2020
"1",2020-02-12 20:30:00,"Atlético - BA","Botafogo - PB",0,0,2020
"1",2020-02-12 20:30:00,"Gama - DF","Brasil - RS",3,3,2020
"1",2020-02-12 21:30:00,"Galvez - AC","Vila Nova - GO",0,1,2020
"1",2020-02-12 21:30:00,"Altos - PI","Vasco da Gama - RJ",1,1,2020
"1",2020-02-12 21:30:00,"Águia Negra - MS","Sampaio Corrêa - MA",2,1,2020
"1",2020-02-12 21:30:00,"Campinense - PB","Atlético - MG",0,0,2020
"1",2020-02-12 21:30:00,"Toledo - PR","Náutico - PE",0,2,2020
"1",2020-02-12 22:30:00,"Manaus - AM","Coritiba - PR",1,0,2020
"1",2020-02-13 16:30:00,"Ferroviária - SP","Avaí - SC",2,0,2020
"1",2020-02-13 19:15:00,"Novo Hamburgo - RS","Ponte Preta - SP",1,2,2020
"1",2020-02-13 20:30:00,"Afogados - PE","Atlético - AC",3,0,2020
"1",2020-02-13 21:30:00,"São Raimundo - RR","Cruzeiro - MG",2,2,2020
"1",2020-02-19 15:30:00,"Lagarto - SE","Volta Redonda - RJ",1,0,2020
"1",2020-02-19 19:15:00,"Boavista - RJ","Chapecoense - SC",0,2,2020
"1",2020-02-26 21:30:00,"Moto Club - MA","Fluminense - RJ",2,4,2020
"2",2020-02-18 21:30:00,"Vitoria F. C. - ES","Figueirense - SC",0,1,2020
"2",2020-02-19 19:15:00,"Paysandu - PA","Crb - AL",1,1,2020
"2",2020-02-19 21:30:00,"Náutico - PE","Botafogo - RJ",1,1,2020
"2",2020-02-19 21:30:00,"Oeste - SP","Ceará - CE",1,1,2020
"2",2020-02-20 21:30:00,"Brusque - SC","Remo - PA",5,1,2020
"2",2020-02-26 16:30:00,"Xv de Piracicaba - SP","Juventude - RS",1,1,2020
"2",2020-02-26 19:15:00,"Paraná - PR","Bahia de Feira - BA",3,2,2020
"2",2020-02-26 20:30:00,"River - PI","América - RN",1,1,2020
"2",2020-02-26 20:30:00,"Ferroviária - SP","Águia Negra - MS",6,2,2020
"2",2020-02-26 21:30:00,"Afogados - PE","Atlético - MG",2,2,2020
"2",2020-02-27 19:15:00,"São José - RS","Chapecoense - SC",0,0,2020
"2",2020-02-27 21:30:00,"Ponte Preta - SP","Vila Nova - GO",0,0,2020
"2",2020-03-04 19:15:00,"Fluminense - RJ","Botafogo - PB",2,0,2020
"2",2020-03-04 19:15:00,"Santo André - SP","Goiás - GO",0,2,2020
"2",2020-03-04 20:30:00,"Brasil - RS","Manaus - AM",1,0,2020
"2",2020-03-04 21:30:00,"Boa - MG","Cruzeiro - MG",1,1,2020
"2",2020-03-04 21:30:00,"Atlético - GO","Santa Cruz - PE",1,1,2020
"2",2020-03-05 19:15:00,"Vitória - BA","Lagarto - SE",3,1,2020
"2",2020-03-05 20:00:00,"Operário - PR","America - MG",0,2,2020
"2",2020-03-05 21:30:00,"Vasco da Gama - RJ","ABC - RN",1,0,2020
"3",2020-03-10 19:15:00,"Botafogo - RJ","Paraná - PR",1,0,2020
"3",2020-08-26 19:00:00,"Paraná - PR","Botafogo - RJ",1,2,2020
"3",2020-03-11 19:15:00,"Figueirense - SC","Fluminense - RJ",1,0,2020
"3",2020-08-25 21:30:00,"Fluminense - RJ","Figueirense - SC",3,0,2020
"3",2020-03-11 19:15:00,"Ferroviária - SP","America - MG",0,0,2020
"3",2020-08-25 19:00:00,"America - MG","Ferroviária - SP",1,0,2020
"3",2020-03-11 19:15:00,"Juventude - RS","América - RN",1,1,2020
"3",2020-08-26 16:00:00,"América - RN","Juventude - RS",1,1,2020
"3",2020-03-11 21:30:00,"Cruzeiro - MG","Crb - AL",0,2,2020
"3",2020-08-26 16:00:00,"Crb - AL","Cruzeiro - MG",1,1,2020
"3",2020-03-11 21:30:00,"Atlético - GO","São José - RS",2,0,2020
"3",2020-08-27 21:30:00,"São José - RS","Atlético - GO",1,0,2020
"3",2020-03-12 19:15:00,"Ceará - CE","Vitória - BA",1,0,2020
"3",2020-08-26 21:30:00,"Vitória - BA","Ceará - CE",3,4,2020
"3",2020-03-12 19:15:00,"Ponte Preta - SP","Afogados - PE",3,0,2020
"3",2020-08-25 16:00:00,"Afogados - PE","Ponte Preta - SP",0,2,2020
"3",2020-03-12 21:30:00,"Vasco da Gama - RJ","Goiás - GO",0,1,2020
"3",2020-08-26 21:30:00,"Goiás - GO","Vasco da Gama - RJ",1,2,2020
"3",2020-03-12 21:30:00,"Brasil - RS","Brusque - SC",0,1,2020
"3",2020-08-27 19:00:00,"Brusque - SC","Brasil - RS",1,0,2020
"4",2020-09-16 19:00:00,"Ponte Preta - SP","America - MG",2,2,2020
"4",2020-09-22 21:30:00,"America - MG","Ponte Preta - SP",3,1,2020
"4",2020-09-16 21:30:00,"Fluminense - RJ","Atlético - GO",1,0,2020
"4",2020-09-24 20:00:00,"Atlético - GO","Fluminense - RJ",3,1,2020
"4",2020-09-16 21:30:00,"Brusque - SC","Ceará - CE",0,2,2020
"4",2020-09-23 21:30:00,"Ceará - CE","Brusque - SC",5,1,2020
"4",2020-09-17 16:00:00,"Juventude - RS","Crb - AL",2,0,2020
"4",2020-09-22 19:00:00,"Crb - AL","Juventude - RS",1,0,2020
"4",2020-09-17 19:00:00,"Botafogo - RJ","Vasco da Gama - RJ",1,0,2020
"4",2020-09-23 21:30:00,"Vasco da Gama - RJ","Botafogo - RJ",0,0,2020
"5",2020-10-14 19:15:00,"Fortaleza - CE","São Paulo - SP",3,3,2020
"5",2020-10-25 20:30:00,"São Paulo - SP","Fortaleza - CE",2,2,2020
"5",2020-10-27 21:30:00,"Botafogo - RJ","Cuiabá - MT",0,1,2020
"5",2020-11-03 19:00:00,"Cuiabá - MT","Botafogo - RJ",0,0,2020
"5",2020-10-28 16:00:00,"Santos - SP","Ceará - CE",0,0,2020
"5",2020-11-04 19:00:00,"Ceará - CE","Santos - SP",1,0,2020
"5",2020-10-28 19:00:00,"Atlético - GO","Internacional - RS",1,2,2020
"5",2020-11-03 21:30:00,"Internacional - RS","Atlético - GO",2,1,2020
"5",2020-10-28 21:30:00,"Athletico Paranaense - PR","Flamengo - RJ",0,1,2020
"5",2020-11-04 21:30:00,"Flamengo - RJ","Athletico Paranaense - PR",3,2,2020
"5",2020-10-28 21:30:00,"Corinthians - SP","America - MG",0,1,2020
"5",2020-11-04 21:30:00,"America - MG","Corinthians - SP",1,1,2020
"5",2020-10-29 19:00:00,"Red Bull Bragantino - SP","Palmeiras - SP",1,3,2020
"5",2020-11-05 19:00:00,"Palmeiras - SP","Red Bull Bragantino - SP",1,0,2020
"5",2020-10-29 21:30:00,"Grêmio - RS","Juventude - RS",1,0,2020
"5",2020-11-05 21:30:00,"Juventude - RS","Grêmio - RS",0,1,2020
"6",2020-11-11 16:30:00,"Palmeiras - SP","Ceará - CE",3,0,2020
"6",2020-11-18 19:00:00,"Ceará - CE","Palmeiras - SP",2,2,2020
"6",2020-11-11 19:00:00,"Cuiabá - MT","Grêmio - RS",1,2,2020
"6",2020-11-18 16:30:00,"Grêmio - RS","Cuiabá - MT",2,0,2020
"6",2020-11-11 21:30:00,"Flamengo - RJ","São Paulo - SP",1,2,2020
"6",2020-11-18 21:30:00,"São Paulo - SP","Flamengo - RJ",3,0,2020
"6",2020-11-11 21:30:00,"Internacional - RS","America - MG",0,1,2020
"6",2020-11-18 21:30:00,"America - MG","Internacional - RS",0,1,2020
"7",2020-12-23 21:30:00,"Grêmio - RS","São Paulo - SP",1,0,2020
"7",2020-12-30 21:30:00,"São Paulo - SP","Grêmio - RS",0,0,2020
"7",2020-12-23 21:30:00,"Palmeiras - SP","America - MG",1,1,2020
"7",2020-12-30 21:30:00,"America - MG","Palmeiras - SP",0,2,2020
"8",2021-02-28 21:00:00,"Grêmio - RS","Palmeiras - SP",0,1,2020
"8",2021-03-07 18:00:00,"Palmeiras - SP","Grêmio - RS",2,0,2020
"1",2021-03-09 19:15:00,"Águia Negra - MS","Vitória - BA",0,1,2021
"1",2021-03-09 21:30:00,"Campinense - PB","Bahia - BA",1,7,2021
"1",2021-03-10 15:30:00,"Madureira - RJ","Paysandu - PA",0,1,2021
"1",2021-03-10 15:30:00,"Gama - DF","Ponte Preta - SP",1,2,2021
"1",2021-03-10 16:00:00,"4 de Julho - PI","Confiança - SE",1,0,2021
"1",2021-03-10 18:00:00,"Rio Branco - ES","Sampaio Corrêa - MA",2,1,2021
"1",2021-03-10 18:00:00,"Cianorte - PR","Paraná - PR",1,0,2021
"1",2021-03-10 19:15:00,"Juazeirense - BA","Sport - PE",3,2,2021
"1",2021-03-10 21:30:00,"Moto Club - MA","Botafogo - RJ",0,5,2021
"1",2021-03-11 15:30:00,"Real Brasília - DF","América - RN",0,2,2021
"1",2021-03-11 17:00:00,"Uberlândia - MG","Luverdense - MT",1,1,2021
"1",2021-03-11 19:15:00,"São Raimundo - RR","Cruzeiro - MG",1,1,2021
"1",2021-03-11 21:30:00,"Boavista - RJ","Goiás - GO",3,1,2021
"1",2021-03-16 19:15:00,"Crb - AL","Cuiabá - MT",0,0,2021
"1",2021-03-16 21:30:00,"Murici - AL","Juventude - RS",0,3,2021
"1",2021-03-17 15:30:00,"Castanhal - PA","Volta Redonda - RJ",0,3,2021
"1",2021-03-17 15:30:00,"Juventude - MA","Operário - PR",0,2,2021
"1",2021-03-17 15:30:00,"Rio Branco - Vn - ES","Abc - RN",1,1,2021
"1",2021-03-17 15:30:00,"Guarany de Sobral - CE","Csa - AL",1,5,2021
"1",2021-03-17 16:00:00,"Picos - PI","Atlético - AC",1,0,2021
"1",2021-03-17 16:30:00,"Nova Mutum - MT","Tombense - MG",0,0,2021
"1",2021-03-17 17:00:00,"Atlético - BA","Vila Nova - GO",0,3,2021
"1",2021-03-17 17:00:00,"Galvez - AC","Atlético - GO",1,3,2021
"1",2021-03-17 18:00:00,"Retrô - PE","Brusque - SC",1,0,2021
"1",2021-03-17 20:00:00,"Esportivo - RS","Remo - PA",0,2,2021
"1",2021-03-17 20:00:00,"Caxias - RS","Fortaleza - CE",0,1,2021
"1",2021-03-17 20:00:00,"Santa Cruz - RS","Joinville - SC",0,0,2021
"1",2021-03-17 21:30:00,"Salgueiro - PE","Corinthians - SP",0,3,2021
"1",2021-03-18 15:30:00,"Marilia - SP","Criciúma - SC",0,0,2021
"1",2021-03-18 17:30:00,"União - MT","Coritiba - PR",0,1,2021
"1",2021-03-18 17:30:00,"Caldense - MG","Vasco da Gama - RJ",1,1,2021
"1",2021-03-18 18:00:00,"Treze - PB","America - MG",0,1,2021
"1",2021-03-18 18:00:00,"Fc Cascavel - PR","Figueirense - SC",2,1,2021
"1",2021-03-18 20:00:00,"Mirassol - SP","Red Bull Bragantino - SP",2,3,2021
"1",2021-03-18 20:00:00,"Penarol - AM","Ypiranga - RS",1,1,2021
"1",2021-03-25 15:30:00,"Palmas Ltda - TO","Avaí - SC",0,1,2021
"1",2021-03-25 15:30:00,"Porto Velho - RO","Ferroviário - CE",0,1,2021
"1",2021-03-26 15:30:00,"Jaraguá - GO","Manaus - AM",1,4,2021
"1",2021-03-26 15:30:00,"Ypiranga - AP","Santa Cruz - PE",0,4,2021
"1",2021-03-27 15:30:00,"Goianesia - GO","Crb - AL",2,3,2021
"2",2021-03-26 21:30:00,"Corinthians - SP","Retrô - PE",1,1,2021
"2",2021-04-01 17:00:00,"Luverdense - MT","Red Bull Bragantino - SP",1,2,2021
"2",2021-04-06 19:00:00,"Coritiba - PR","Operário - PR",3,2,2021
"2",2021-04-06 21:30:00,"Fortaleza - CE","Ypiranga - RS",1,0,2021
"2",2021-04-07 16:00:00,"Picos - PI","Boavista - RJ",0,1,2021
"2",2021-04-07 16:00:00,"Juazeirense - BA","Volta Redonda - RJ",3,3,2021
"2",2021-04-07 19:00:00,"Vitória - BA","Rio Branco - ES",2,0,2021
"2",2021-04-07 21:30:00,"Bahia - BA","Manaus - AM",4,1,2021
"2",2021-04-07 21:30:00,"Tombense - MG","Vasco da Gama - RJ",1,2,2021
"2",2021-04-08 19:00:00,"Criciúma - SC","Ponte Preta - SP",1,1,2021
"2",2021-04-08 21:30:00,"Vila Nova - GO","Juventude - RS",1,1,2021
"2",2021-04-13 16:45:00,"Paysandu - PA","Crb - AL",1,2,2021
"2",2021-04-13 19:00:00,"Cianorte - PR","Santa Cruz - PE",1,0,2021
"2",2021-04-13 21:30:00,"Csa - AL","Remo - PA",1,1,2021
"2",2021-04-14 19:00:00,"America - MG","Ferroviário - CE",1,1,2021
"2",2021-04-14 21:30:00,"Abc - RN","Botafogo - RJ",1,1,2021
"2",2021-04-14 21:30:00,"América - RN","Cruzeiro - MG",0,1,2021
"2",2021-04-15 19:00:00,"Avaí - SC","Fc Cascavel - PR",2,0,2021
"2",2021-04-15 19:00:00,"4 de Julho - PI","Cuiabá - MT",0,0,2021
"2",2021-04-15 21:30:00,"Joinville - SC","Atlético - GO",0,2,2021
"3",2021-06-01 16:30:00,"Vila Nova - GO","Bahia - BA",0,1,2021
"3",2021-06-09 19:00:00,"Bahia - BA","Vila Nova - GO",1,0,2021
"3",2021-06-01 19:00:00,"Cianorte - PR","Santos - SP",0,2,2021
"3",2021-06-08 16:30:00,"Santos - SP","Cianorte - PR",1,0,2021
"3",2021-06-01 21:30:00,"Boavista - RJ","Vasco da Gama - RJ",0,1,2021
"3",2021-06-09 16:30:00,"Vasco da Gama - RJ","Boavista - RJ",1,1,2021
"3",2021-06-01 21:30:00,"4 de Julho - PI","São Paulo - SP",3,2,2021
"3",2021-06-08 19:00:00,"São Paulo - SP","4 de Julho - PI",9,1,2021
"3",2021-06-02 16:30:00,"Grêmio - RS","Brasiliense - DF",2,0,2021
"3",2021-06-10 15:30:00,"Brasiliense - DF","Grêmio - RS",0,0,2021
"3",2021-06-02 16:30:00,"Chapecoense - SC","Abc - RN",3,1,2021
"3",2021-06-09 16:30:00,"Abc - RN","Chapecoense - SC",3,0,2021
"3",2021-06-02 19:00:00,"Fortaleza - CE","Ceará - CE",1,1,2021
"3",2021-06-10 21:30:00,"Ceará - CE","Fortaleza - CE",0,3,2021
"3",2021-06-02 19:00:00,"Remo - PA","Atlético Mineiro - MG",0,2,2021
"3",2021-06-10 19:00:00,"Atlético Mineiro - MG","Remo - PA",2,1,2021
"3",2021-06-02 21:30:00,"Fluminense - RJ","Red Bull Bragantino - SP",2,0,2021
"3",2021-06-09 21:30:00,"Red Bull Bragantino - SP","Fluminense - RJ",2,1,2021
"3",2021-06-02 21:30:00,"America - MG","Criciúma - SC",0,0,2021
"3",2021-06-09 21:30:00,"Criciúma - SC","America - MG",2,2,2021
"3",2021-06-02 21:30:00,"Corinthians - SP","Atlético - GO",0,2,2021
"3",2021-06-09 21:30:00,"Atlético - GO","Corinthians - SP",0,0,2021
"3",2021-06-03 16:30:00,"Cruzeiro - MG","Juazeirense - BA",1,0,2021
"3",2021-06-09 19:00:00,"Juazeirense - BA","Cruzeiro - MG",1,0,2021
"3",2021-06-03 19:00:00,"Avaí - SC","Athletico Paranaense - PR",1,1,2021
"3",2021-06-09 19:00:00,"Athletico Paranaense - PR","Avaí - SC",1,0,2021
"3",2021-06-03 19:00:00,"Vitória - BA","Internacional - RS",0,1,2021
"3",2021-06-10 21:30:00,"Internacional - RS","Vitória - BA",1,3,2021
"3",2021-06-03 21:30:00,"Crb - AL","Palmeiras - SP",0,1,2021
"3",2021-06-09 19:00:00,"Palmeiras - SP","Crb - AL",0,1,2021
"3",2021-06-10 19:00:00,"Coritiba - PR","Flamengo - RJ",0,1,2021
"3",2021-06-16 21:30:00,"Flamengo - RJ","Coritiba - PR",2,0,2021
"4",2021-07-27 19:15:00,"Criciúma - SC","Fluminense - RJ",NA,NA,2021
