"datetime","home_team","away_team","home_goal","away_goal","season","stage"
2020-12-23 21:30:00,"Boca Juniors","Racing Club","2","0",2020,"quarterfinals"
2020-12-10 21:30:00,"River Plate","Nacional-URU","2","0",2020,"quarterfinals"
2020-12-17 21:30:00,"Nacional-URU","River Plate","2","6",2020,"quarterfinals"
2020-12-08 21:30:00,"Libertad-PAR","Palmeiras","1","1",2020,"quarterfinals"
2020-12-15 21:30:00,"Palmeiras","Libertad-PAR","3","0",2020,"quarterfinals"
2020-01-06 19:15:00,"Boca Juniors","Santos","0","0",2020,"semifinals"
2020-01-13 19:15:00,"Santos","Boca Juniors","3","0",2020,"semifinals"
2020-01-05 21:30:00,"River Plate","Palmeiras","0","3",2020,"semifinals"
2020-01-12 21:30:00,"Palmeiras","River Plate","0","2",2020,"semifinals"
2020-01-30 17:00:00,"Palmeiras","Santos","1","0",2020,"final"
2021-04-21 21:00:00,"Universitario-PER","Palmeiras","2","3",2021,"group stage"
2021-04-21 21:00:00,"Independiente del Valle","Defensa y Justicia","1","1",2021,"group stage"
2021-04-27 21:30:00,"Palmeiras","Independiente del Valle","5","0",2021,"group stage"
2021-04-28 19:00:00,"Defensa y Justicia","Universitario-PER","3","0",2021,"group stage"
2021-05-04 21:30:00,"Defensa y Justicia","Palmeiras","1","2",2021,"group stage"
2021-05-05 19:00:00,"Independiente del Valle","Universitario-PER","4","0",2021,"group stage"
2021-05-11 21:30:00,"Independiente del Valle","Palmeiras","0","1",2021,"group stage"
2021-05-12 23:00:00,"Universitario-PER","Defensa y Justicia","1","1",2021,"group stage"
2021-05-18 19:15:00,"Palmeiras","Defensa y Justicia","3","4",2021,"group stage"
2021-05-18 21:30:00,"Universitario-PER","Independiente del Valle","3","2",2021,"group stage"
2021-05-27 19:00:00,"Palmeiras","Universitario-PER","6","0",2021,"group stage"
2021-05-27 19:00:00,"Defensa y Justicia","Independiente del Valle","1","1",2021,"group stage"
2021-04-20 19:15:00,"Always Ready","Internacional","2","0",2021,"group stage"
2021-04-20 19:15:00,"Deportivo Táchira","Olimpia-PAR","3","2",2021,"group stage"
2021-04-27 21:30:00,"Internacional","Deportivo Táchira","4","0",2021,"group stage"
2021-04-28 23:00:00,"Olimpia-PAR","Always Ready","2","1",2021,"group stage"
2021-05-05 21:00:00,"Internacional","Olimpia-PAR","6","1",2021,"group stage"
2021-05-06 19:00:00,"Always Ready","Deportivo Táchira","2","0",2021,"group stage"
2021-05-11 19:15:00,"Deportivo Táchira","Internacional","2","1",2021,"group stage"
2021-05-13 21:00:00,"Always Ready","Olimpia-PAR","1","2",2021,"group stage"
2021-05-19 23:00:00,"Deportivo Táchira","Always Ready","7","2",2021,"group stage"
2021-05-20 21:00:00,"Olimpia-PAR","Internacional","0","1",2021,"group stage"
2021-05-26 19:00:00,"Internacional","Always Ready","0","0",2021,"group stage"
2021-05-26 19:00:00,"Olimpia-PAR","Deportivo Táchira","6","2",2021,"group stage"
2021-04-20 19:15:00,"Santos","Barcelona-EQU","0","2",2021,"group stage"
2021-04-21 19:00:00,"The Strongest","Boca Juniors","0","1",2021,"group stage"
2021-04-27 21:30:00,"Boca Juniors","Santos","2","0",2021,"group stage"
2021-04-28 23:00:00,"Barcelona-EQU","The Strongest","4","0",2021,"group stage"
2021-05-04 19:15:00,"Santos","The Strongest","5","0",2021,"group stage"
2021-05-04 21:30:00,"Barcelona-EQU","Boca Juniors","1","0",2021,"group stage"
2021-05-11 19:15:00,"Santos","Boca Juniors","1","0",2021,"group stage"
2021-05-11 19:15:00,"The Strongest","Barcelona-EQU","2","0",2021,"group stage"
2021-05-18 19:15:00,"The Strongest","Santos","2","1",2021,"group stage"
2021-05-20 21:00:00,"Boca Juniors","Barcelona-EQU","0","0",2021,"group stage"
2021-05-26 21:00:00,"Boca Juniors","The Strongest","3","0",2021,"group stage"
2021-05-26 21:00:00,"Barcelona-EQU","Santos","3","1",2021,"group stage"
2021-04-22 19:00:00,"Fluminense","River Plate","1","1",2021,"group stage"
2021-04-22 23:00:00,"Junior de Barranquilla","Ind. Santa Fe","1","1",2021,"group stage"
2021-04-28 21:00:00,"River Plate","Junior de Barranquilla","2","1",2021,"group stage"
2021-04-28 21:00:00,"Ind. Santa Fe","Fluminense","1","2",2021,"group stage"
2021-05-06 21:00:00,"Ind. Santa Fe","River Plate","0","0",2021,"group stage"
2021-05-06 21:00:00,"Junior de Barranquilla","Fluminense","1","1",2021,"group stage"
2021-05-12 21:00:00,"Junior de Barranquilla","River Plate","1","1",2021,"group stage"
2021-05-12 21:00:00,"Fluminense","Ind. Santa Fe","2","1",2021,"group stage"
2021-05-18 21:30:00,"Fluminense","Junior de Barranquilla","1","2",2021,"group stage"
2021-05-19 21:00:00,"River Plate","Ind. Santa Fe","2","1",2021,"group stage"
2021-05-25 19:15:00,"River Plate","Fluminense","1","3",2021,"group stage"
2021-05-25 19:15:00,"Ind. Santa Fe","Junior de Barranquilla","0","0",2021,"group stage"
2021-04-20 21:30:00,"Sporting Cristal","São Paulo","0","3",2021,"group stage"
2021-04-21 21:00:00,"Rentistas ","Racing Club","1","1",2021,"group stage"
2021-04-29 19:00:00,"Racing Club","Sporting Cristal","2","1",2021,"group stage"
2021-04-29 21:00:00,"São Paulo","Rentistas ","2","0",2021,"group stage"
2021-05-05 19:00:00,"Racing Club","São Paulo","0","0",2021,"group stage"
2021-05-05 21:00:00,"Rentistas ","Sporting Cristal","0","0",2021,"group stage"
2021-05-11 21:30:00,"Sporting Cristal","Racing Club","0","2",2021,"group stage"
2021-05-12 19:00:00,"Rentistas ","São Paulo","1","1",2021,"group stage"
2021-05-18 21:30:00,"São Paulo","Racing Club","0","1",2021,"group stage"
2021-05-19 19:00:00,"Sporting Cristal","Rentistas ","2","0",2021,"group stage"
2021-05-25 21:30:00,"São Paulo","Sporting Cristal","3","0",2021,"group stage"
2021-05-25 21:30:00,"Racing Club","Rentistas ","3","0",2021,"group stage"
2021-04-20 19:15:00,"Argentinos Juniors","Nacional-URU","2","0",2021,"group stage"
2021-04-22 21:00:00,"Atlético Nacional","Universidad Católica","2","0",2021,"group stage"
2021-04-28 19:00:00,"Nacional-URU","Atlético Nacional","4","4",2021,"group stage"
2021-04-29 19:00:00,"Universidad Católica","Argentinos Juniors","0","2",2021,"group stage"
2021-05-05 23:00:00,"Universidad Católica","Nacional-URU","3","1",2021,"group stage"
2021-05-06 19:00:00,"Atlético Nacional","Argentinos Juniors","0","2",2021,"group stage"
2021-05-12 19:00:00,"Argentinos Juniors","Universidad Católica","0","1",2021,"group stage"
2021-05-12 23:00:00,"Atlético Nacional","Nacional-URU","0","0",2021,"group stage"
2021-05-18 19:15:00,"Nacional-URU","Universidad Católica","1","0",2021,"group stage"
2021-05-20 19:00:00,"Argentinos Juniors","Atlético Nacional","1","0",2021,"group stage"
2021-05-26 23:00:00,"Nacional-URU","Argentinos Juniors","2","0",2021,"group stage"
2021-05-26 23:00:00,"Universidad Católica","Atlético Nacional","2","0",2021,"group stage"
2021-04-20 21:30:00,"Vélez Sarsfield","Flamengo","2","3",2021,"group stage"
2021-04-21 23:00:00,"Unión La Calera","LDU","2","2",2021,"group stage"
2021-04-27 19:15:00,"Flamengo","Unión La Calera","4","1",2021,"group stage"
2021-04-27 19:15:00,"LDU","Vélez Sarsfield","3","1",2021,"group stage"
2021-05-04 19:15:00,"Unión La Calera","Vélez Sarsfield","0","2",2021,"group stage"
2021-05-04 21:30:00,"LDU","Flamengo","2","3",2021,"group stage"
2021-05-11 21:30:00,"Unión La Calera","Flamengo","2","2",2021,"group stage"
2021-05-13 19:00:00,"Vélez Sarsfield","LDU","3","1",2021,"group stage"
2021-05-19 19:00:00,"Vélez Sarsfield","Unión La Calera","2","1",2021,"group stage"
2021-05-19 21:00:00,"Flamengo","LDU","2","2",2021,"group stage"
2021-05-27 21:00:00,"Flamengo","Vélez Sarsfield","0","0",2021,"group stage"
2021-05-27 21:00:00,"LDU","Unión La Calera","5","2",2021,"group stage"
2021-04-21 19:00:00,"La Guaira","Atlético-MG","1","1",2021,"group stage"
2021-04-21 23:00:00,"América de Cali","Cerro Porteño","0","2",2021,"group stage"
2021-04-27 19:15:00,"Atlético-MG","América de Cali","2","1",2021,"group stage"
2021-04-28 19:00:00,"Cerro Porteño","La Guaira","0","0",2021,"group stage"
2021-05-04 19:15:00,"Atlético-MG","Cerro Porteño","4","0",2021,"group stage"
2021-05-06 23:00:00,"La Guaira","América de Cali","0","0",2021,"group stage"
2021-05-12 21:00:00,"La Guaira","Cerro Porteño","0","1",2021,"group stage"
2021-05-13 21:00:00,"América de Cali","Atlético-MG","1","3",2021,"group stage"
2021-05-19 21:00:00,"Cerro Porteño","Atlético-MG","0","1",2021,"group stage"
2021-05-19 23:00:00,"América de Cali","La Guaira","3","1",2021,"group stage"
2021-05-25 21:30:00,"Atlético-MG","La Guaira","4","0",2021,"group stage"
2021-05-25 21:30:00,"Cerro Porteño","América de Cali","1","0",2021,"group stage"
2021-07-14 21:30:00,"Defensa y Justicia","Flamengo","0","1",2021,"round of 16"
2021-07-21 21:30:00,"Flamengo","Defensa y Justicia","4","1",2021,"round of 16"
2021-07-15 21:30:00,"Olimpia-PAR","Internacional","0","0",2021,"round of 16"
2021-07-22 21:30:00,"Internacional","Olimpia-PAR","0","0",2021,"round of 16"
2021-07-14 19:15:00,"Vélez Sarsfield","Barcelona-EQU","1","0",2021,"round of 16"
2021-07-21 19:15:00,"Barcelona-EQU","Vélez Sarsfield","3","1",2021,"round of 16"
2021-07-13 19:15:00,"Cerro Porteño","Fluminense","0","2",2021,"round of 16"
2021-08-03 19:15:00,"Fluminense","Cerro Porteño","1","0",2021,"round of 16"
2021-07-13 19:15:00,"Boca Juniors","Atlético-MG","0","0",2021,"round of 16"
2021-07-20 19:15:00,"Atlético-MG","Boca Juniors","0","0",2021,"round of 16"
2021-07-14 21:30:00,"River Plate","Argentinos Juniors","1","1",2021,"round of 16"
2021-07-21 21:30:00,"Argentinos Juniors","River Plate","0","2",2021,"round of 16"
2021-07-13 21:30:00,"São Paulo","Racing Club","1","1",2021,"round of 16"
2021-07-20 21:30:00,"Racing Club","São Paulo","1","3",2021,"round of 16"
2021-07-14 19:15:00,"Universidad Católica","Palmeiras","0","1",2021,"round of 16"
2021-07-21 19:15:00,"Palmeiras","Universidad Católica","1","0",2021,"round of 16"
2021-08-11 19:15:00,"Olimpia-PAR","Flamengo","1","4",2021,"quarterfinals"
2021-08-18 19:15:00,"Flamengo","Olimpia-PAR","5","1",2021,"quarterfinals"
2021-08-12 21:30:00,"Fluminense","Barcelona-EQU","2","2",2021,"quarterfinals"
2021-08-19 21:30:00,"Barcelona-EQU","Fluminense","1","1",2021,"quarterfinals"
2021-08-11 21:30:00,"River Plate","Atlético-MG","0","1",2021,"quarterfinals"
2021-08-18 21:30:00,"Atlético-MG","River Plate","3","0",2021,"quarterfinals"
2021-08-10 21:30:00,"São Paulo","Palmeiras","1","1",2021,"quarterfinals"
2021-08-17 21:30:00,"Palmeiras","São Paulo","3","0",2021,"quarterfinals"
2021-09-22 21:30:00,"Flamengo","Barcelona-EQU","2","0",2021,"semifinals"
2021-09-29 21:30:00,"Barcelona-EQU","Flamengo","0","2",2021,"semifinals"
2021-09-21 21:30:00,"Palmeiras","Atlético-MG","0","0",2021,"semifinals"
2021-09-28 21:30:00,"Atlético-MG","Palmeiras","1","1",2021,"semifinals"
2022-04-06 21:00:00,"Deportivo Táchira","Palmeiras","0","4",2022,"group stage"
2022-04-06 23:00:00,"Independiente Petrolero","Emelec","1","1",2022,"group stage"
2022-04-12 21:30:00,"Palmeiras","Independiente Petrolero","8","1",2022,"group stage"
2022-04-14 23:00:00,"Emelec","Deportivo Táchira","1","1",2022,"group stage"
2022-04-26 19:15:00,"Independiente Petrolero","Deportivo Táchira","1","2",2022,"group stage"
2022-04-27 21:00:00,"Emelec","Palmeiras","1","3",2022,"group stage"
2022-05-03 19:15:00,"Deportivo Táchira","Emelec","1","4",2022,"group stage"
2022-05-03 21:30:00,"Independiente Petrolero","Palmeiras","0","5",2022,"group stage"
2022-05-18 19:00:00,"Palmeiras","Emelec","1","0",2022,"group stage"
2022-05-18 21:00:00,"Deportivo Táchira","Independiente Petrolero","3","0",2022,"group stage"
2022-05-24 21:30:00,"Palmeiras","Deportivo Táchira","4","1",2022,"group stage"
2022-05-24 21:30:00,"Emelec","Independiente Petrolero","7","0",2022,"group stage"
2022-04-05 19:15:00,"Caracas","Athletico","0","0",2022,"group stage"
2022-04-07 23:00:00,"The Strongest","Libertad-PAR","1","1",2022,"group stage"
2022-04-13 19:00:00,"Libertad-PAR","Caracas","2","1",2022,"group stage"
2022-04-14 19:00:00,"Athletico","The Strongest","1","0",2022,"group stage"
2022-04-26 19:15:00,"Libertad-PAR","Athletico","1","0",2022,"group stage"
2022-04-27 23:00:00,"The Strongest","Caracas","1","1",2022,"group stage"
2022-05-03 19:15:00,"The Strongest","Athletico","5","0",2022,"group stage"
2022-05-03 19:15:00,"Caracas","Libertad-PAR","1","0",2022,"group stage"
2022-05-17 19:15:00,"Caracas","The Strongest","0","0",2022,"group stage"
2022-05-18 19:00:00,"Athletico","Libertad-PAR","2","0",2022,"group stage"
2022-05-26 19:00:00,"Libertad-PAR","The Strongest","4","1",2022,"group stage"
2022-05-26 19:00:00,"Athletico","Caracas","5","1",2022,"group stage"
2022-04-06 19:00:00,"Red Bull Bragantino","Nacional-URU","2","0",2022,"group stage"
2022-04-07 21:00:00,"Estudiantes","Vélez Sarsfield","4","1",2022,"group stage"
2022-04-13 21:00:00,"Nacional-URU","Estudiantes","0","0",2022,"group stage"
2022-04-14 21:00:00,"Vélez Sarsfield","Red Bull Bragantino","2","2",2022,"group stage"
2022-04-26 19:15:00,"Vélez Sarsfield","Nacional-URU","1","2",2022,"group stage"
2022-04-26 19:15:00,"Estudiantes","Red Bull Bragantino","2","0",2022,"group stage"
2022-05-03 21:30:00,"Estudiantes","Nacional-URU","1","0",2022,"group stage"
2022-05-05 21:00:00,"Red Bull Bragantino","Vélez Sarsfield","1","1",2022,"group stage"
2022-05-17 19:15:00,"Red Bull Bragantino","Estudiantes","0","1",2022,"group stage"
2022-05-18 19:00:00,"Nacional-URU","Vélez Sarsfield","2","3",2022,"group stage"
2022-05-24 19:15:00,"Nacional-URU","Red Bull Bragantino","3","0",2022,"group stage"
2022-05-24 19:15:00,"Vélez Sarsfield","Estudiantes","4","0",2022,"group stage"
2022-04-06 19:00:00,"América-MG","Independiente del Valle","0","2",2022,"group stage"
2022-04-06 21:00:00,"Tolima","Atlético-MG","0","2",2022,"group stage"
2022-04-13 21:00:00,"Atlético-MG","América-MG","1","1",2022,"group stage"
2022-04-13 23:00:00,"Independiente del Valle","Tolima","2","2",2022,"group stage"
2022-04-26 21:30:00,"Independiente del Valle","Atlético-MG","1","1",2022,"group stage"
2022-04-27 19:00:00,"América-MG","Tolima","2","3",2022,"group stage"
2022-05-03 21:30:00,"América-MG","Atlético-MG","1","2",2022,"group stage"
2022-05-04 23:00:00,"Tolima","Independiente del Valle","1","0",2022,"group stage"
2022-05-18 21:00:00,"Tolima","América-MG","2","2",2022,"group stage"
2022-05-19 19:00:00,"Atlético-MG","Independiente del Valle","3","1",2022,"group stage"
2022-05-25 21:00:00,"Independiente del Valle","América-MG","3","0",2022,"group stage"
2022-05-25 21:00:00,"Atlético-MG","Tolima","1","2",2022,"group stage"
2022-04-05 21:30:00,"Deportivo Cali","Boca Juniors","2","0",2022,"group stage"
2022-04-05 21:30:00,"Always Ready","Corinthians","2","0",2022,"group stage"
2022-04-12 19:15:00,"Boca Juniors","Always Ready","2","0",2022,"group stage"
2022-04-13 21:00:00,"Corinthians","Deportivo Cali","1","0",2022,"group stage"
2022-04-26 21:30:00,"Corinthians","Boca Juniors","2","0",2022,"group stage"
2022-04-28 23:00:00,"Always Ready","Deportivo Cali","2","2",2022,"group stage"
2022-05-04 21:00:00,"Always Ready","Boca Juniors","0","1",2022,"group stage"
2022-05-04 21:00:00,"Deportivo Cali","Corinthians","0","0",2022,"group stage"
2022-05-17 21:30:00,"Boca Juniors","Corinthians","1","1",2022,"group stage"
2022-05-19 23:00:00,"Deportivo Cali","Always Ready","3","0",2022,"group stage"
2022-05-26 21:00:00,"Boca Juniors","Deportivo Cali","1","0",2022,"group stage"
2022-05-26 21:00:00,"Corinthians","Always Ready","1","1",2022,"group stage"
2022-04-06 21:00:00,"Alianza Lima","River Plate","0","1",2022,"group stage"
2022-04-07 19:00:00,"Fortaleza","Colo-Colo","1","2",2022,"group stage"
2022-04-13 19:00:00,"Colo-Colo","Alianza Lima","2","1",2022,"group stage"
2022-04-13 21:00:00,"River Plate","Fortaleza","2","0",2022,"group stage"
2022-04-27 19:00:00,"Fortaleza","Alianza Lima","2","1",2022,"group stage"
2022-04-27 21:00:00,"Colo-Colo","River Plate","1","2",2022,"group stage"
2022-05-05 19:00:00,"Fortaleza","River Plate","1","1",2022,"group stage"
2022-05-05 23:00:00,"Alianza Lima","Colo-Colo","1","1",2022,"group stage"
2022-05-18 23:00:00,"Alianza Lima","Fortaleza","0","2",2022,"group stage"
2022-05-19 21:00:00,"River Plate","Colo-Colo","4","0",2022,"group stage"
2022-05-25 19:00:00,"Colo-Colo","Fortaleza","3","4",2022,"group stage"
2022-05-25 19:00:00,"River Plate","Alianza Lima","8","1",2022,"group stage"
2022-04-05 19:15:00,"Olimpia-PAR","Cerro Porteño","0","0",2022,"group stage"
2022-04-05 19:15:00,"Colón","Peñarol","2","1",2022,"group stage"
2022-04-12 19:15:00,"Cerro Porteño","Colón","3","1",2022,"group stage"
2022-04-12 21:30:00,"Peñarol","Olimpia-PAR","2","1",2022,"group stage"
2022-04-27 21:00:00,"Cerro Porteño","Peñarol","1","0",2022,"group stage"
2022-04-28 21:00:00,"Olimpia-PAR","Colón","0","0",2022,"group stage"
2022-05-04 19:00:00,"Colón","Cerro Porteño","2","1",2022,"group stage"
2022-05-04 21:00:00,"Olimpia-PAR","Peñarol","1","0",2022,"group stage"
2022-05-17 19:15:00,"Peñarol","Cerro Porteño","0","0",2022,"group stage"
2022-05-18 21:00:00,"Colón","Olimpia-PAR","2","1",2022,"group stage"
2022-05-25 21:00:00,"Peñarol","Colón","2","1",2022,"group stage"
2022-05-25 21:00:00,"Cerro Porteño","Olimpia-PAR","0","1",2022,"group stage"
2022-04-05 22:00:00,"Sporting Cristal","Flamengo","0","2",2022,"group stage"
2022-04-06 19:00:00,"Talleres","Universidad Católica","1","0",2022,"group stage"
2022-04-12 19:15:00,"Universidad Católica","Sporting Cristal","2","1",2022,"group stage"
2022-04-12 21:30:00,"Flamengo","Talleres","3","1",2022,"group stage"
2022-04-26 21:30:00,"Talleres","Sporting Cristal","1","0",2022,"group stage"
2022-04-28 19:00:00,"Universidad Católica","Flamengo","2","3",2022,"group stage"
2022-05-04 19:00:00,"Talleres","Flamengo","2","2",2022,"group stage"
2022-05-04 23:00:00,"Sporting Cristal","Universidad Católica","1","1",2022,"group stage"
2022-05-17 21:30:00,"Sporting Cristal","Talleres","0","0",2022,"group stage"
2022-05-17 21:30:00,"Flamengo","Universidad Católica","3","0",2022,"group stage"
2022-05-24 21:30:00,"Flamengo","Sporting Cristal","2","1",2022,"group stage"
2022-05-24 21:30:00,"Universidad Católica","Talleres","0","1",2022,"group stage"
2022-06-28 21:30:00,"Athletico","Libertad-PAR","2","1",2022,"round of 16"
2022-07-05 21:30:00,"Libertad-PAR","Athletico","1","1",2022,"round of 16"
2022-06-30 21:30:00,"Fortaleza","Estudiantes","1","1",2022,"round of 16"
2022-07-07 21:30:00,"Estudiantes","Fortaleza","3","0",2022,"round of 16"
2022-06-29 19:15:00,"Cerro Porteño","Palmeiras","0","3",2022,"round of 16"
2022-07-06 19:15:00,"Palmeiras","Cerro Porteño","5","0",2022,"round of 16"
2022-06-28 19:15:00,"Emelec","Atlético-MG","1","1",2022,"round of 16"
2022-07-05 19:15:00,"Atlético-MG","Emelec","1","0",2022,"round of 16"
2022-06-29 21:30:00,"Tolima","Flamengo","0","1",2022,"round of 16"
2022-07-06 21:30:00,"Flamengo","Tolima","7","1",2022,"round of 16"
2022-06-28 21:30:00,"Corinthians","Boca Juniors","0","0",2022,"round of 16"
2022-07-05 21:30:00,"Boca Juniors","Corinthians","0","0",2022,"round of 16"
2022-06-29 19:15:00,"Talleres","Colón","1","1",2022,"round of 16"
2022-07-06 19:15:00,"Colón","Talleres","0","2",2022,"round of 16"
2022-06-29 21:30:00,"Vélez Sarsfield","River Plate","1","0",2022,"round of 16"
2022-07-06 21:30:00,"River Plate","Vélez Sarsfield","0","0",2022,"round of 16"
2022-08-04 21:30:00,"Athletico","Estudiantes","0","0",2022,"quarterfinals"
2022-08-11 21:30:00,"Estudiantes","Athletico","0","1",2022,"quarterfinals"
2022-08-03 21:30:00,"Atlético-MG","Palmeiras","2","2",2022,"quarterfinals"
2022-08-10 21:30:00,"Palmeiras","Atlético-MG","0","0",2022,"quarterfinals"
2022-08-02 21:30:00,"Corinthians","Flamengo","0","2",2022,"quarterfinals"
2022-08-09 21:30:00,"Flamengo","Corinthians","1","0",2022,"quarterfinals"
2022-08-03 21:30:00,"Vélez Sarsfield","Talleres","3","2",2022,"quarterfinals"
2022-08-10 21:30:00,"Talleres","Vélez Sarsfield","0","1",2022,"quarterfinals"
2022-08-30 21:30:00,"Athletico","Palmeiras","1","0",2022,"semifinals"
2022-09-06 21:30:00,"Palmeiras","Athletico","2","2",2022,"semifinals"
2022-08-31 21:30:00,"Vélez Sarsfield","Flamengo","0","4",2022,"semifinals"
2022-09-07 21:30:00,"Flamengo","Vélez Sarsfield","2","1",2022,"semifinals"
NA,"Flamengo","Athletico","-","-",NA,"final"
